timestamp,Roll,Pitch,Yaw,Speed
2025-07-18T17:02:18.762,-13.49,-1.28,-13.15,0.0091
2025-07-18T17:02:18.764,-11.66,-2.56,-13.14,0.0141
2025-07-18T17:02:19.122,-10.15,-3.55,-13.26,0.0157
2025-07-18T17:02:19.125,-8.03,-4.39,-13.08,0.029
2025-07-18T17:02:19.125,-6.28,-4.96,-12.12,0.0036
2025-07-18T17:02:19.241,-6.11,-5.09,-9.99,0.0143
2025-07-18T17:02:19.304,-3.72,-4.14,-8.49,0.0028
2025-07-18T17:02:19.362,0.81,-3.08,-7.74,0.0009
2025-07-18T17:02:19.483,-27.53,-1.89,-6.82,0.0064
2025-07-18T17:02:19.603,-24.98,-1.79,-5.97,0.012
2025-07-18T17:02:19.664,-22.97,-1.3,-4.99,0.0132
2025-07-18T17:02:19.785,-20.27,-0.48,-4.0,0.0048
2025-07-18T17:02:19.902,-18.43,0.53,-4.14,0.0031
2025-07-18T17:02:19.962,-18.29,0.87,-3.77,0.0133
2025-07-18T17:02:20.084,-18.45,1.17,-3.23,0.0094
2025-07-18T17:02:20.142,-16.71,1.67,-2.59,0.008
2025-07-18T17:02:20.262,-16.81,1.75,-2.36,0.0161
2025-07-18T17:02:20.382,-16.81,1.77,-1.41,0.0091
2025-07-18T17:02:20.803,-11.27,0.76,-1.83,0.0189
2025-07-18T17:02:21.042,-7.21,0.13,-1.14,0.0238
2025-07-18T17:02:21.046,-0.01,1.0,0.88,0.0098
2025-07-18T17:02:21.047,-25.14,1.88,4.14,0.0044
2025-07-18T17:02:21.223,-25.91,2.91,6.55,0.0096
2025-07-18T17:02:21.342,-25.04,3.29,7.19,0.0362
2025-07-18T17:02:21.462,-27.85,2.87,3.67,0.0296
2025-07-18T17:02:21.702,-32.28,2.67,0.65,0.0185
2025-07-18T17:02:21.882,-34.97,2.4,-2.63,0.0189
2025-07-18T17:02:22.242,-33.46,-1.53,-5.94,0.0122
2025-07-18T17:02:22.782,-34.24,-4.46,-9.94,0.0431
